No,Family,Cone,Cross,popcross,Mom,Dad,RegionCross2,RegionCross,Breed,StartPos,Rack,DevicePos,DeviceNo,PlugPosition,IndID,RecruitsStart,RecruitsEnd,RecruitsDead,SurvivalPerc,Notes,Survival
3049,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B11,9,6,188,3,9.6.3,12,0,12,0,,0
3050,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B11,9,6,188,3,9.6.3,12,0,12,0,,0
3051,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B11,9,6,188,3,9.6.3,12,0,12,0,,0
3052,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B11,9,6,188,3,9.6.3,12,0,12,0,,0
3053,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B11,9,6,188,3,9.6.3,12,0,12,0,,0
3054,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B11,9,6,188,3,9.6.3,12,0,12,0,,0
3055,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B11,9,6,188,3,9.6.3,12,0,12,0,,0
3056,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B11,9,6,188,3,9.6.3,12,0,12,0,,0
3057,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B11,9,6,188,3,9.6.3,12,0,12,0,,0
3058,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B11,9,6,188,3,9.6.3,12,0,12,0,,0
3059,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B11,9,6,188,3,9.6.3,12,0,12,0,,0
3060,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B11,9,6,188,3,9.6.3,12,0,12,0,,0
3061,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B11,9,6,188,3,9.6.3,12,0,12,0,,0
3062,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,A11,9,7,15,1,9.7.1,3,3,0,100,,1
3063,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,A11,9,7,15,1,9.7.1,3,3,0,100,,1
3064,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,A11,9,7,15,1,9.7.1,3,3,0,100,,1
3065,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C15,9,7,15,2,9.7.2,26,3,23,11.53846154,,1
3066,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C15,9,7,15,2,9.7.2,26,3,23,11.53846154,,1
3067,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C15,9,7,15,2,9.7.2,26,3,23,11.53846154,,1
3068,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C15,9,7,15,2,9.7.2,26,3,23,11.53846154,,0
3069,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C15,9,7,15,2,9.7.2,26,3,23,11.53846154,,0
3070,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C15,9,7,15,2,9.7.2,26,3,23,11.53846154,,0
3071,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C15,9,7,15,2,9.7.2,26,3,23,11.53846154,,0
3072,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C15,9,7,15,2,9.7.2,26,3,23,11.53846154,,0
3073,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C15,9,7,15,2,9.7.2,26,3,23,11.53846154,,0
3074,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C15,9,7,15,2,9.7.2,26,3,23,11.53846154,,0
3075,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C15,9,7,15,2,9.7.2,26,3,23,11.53846154,,0
3076,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C15,9,7,15,2,9.7.2,26,3,23,11.53846154,,0
3077,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C15,9,7,15,2,9.7.2,26,3,23,11.53846154,,0
3078,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C15,9,7,15,2,9.7.2,26,3,23,11.53846154,,0
3079,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C15,9,7,15,2,9.7.2,26,3,23,11.53846154,,0
3080,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C15,9,7,15,2,9.7.2,26,3,23,11.53846154,,0
3081,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C15,9,7,15,2,9.7.2,26,3,23,11.53846154,,0
3082,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C15,9,7,15,2,9.7.2,26,3,23,11.53846154,,0
3083,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C15,9,7,15,2,9.7.2,26,3,23,11.53846154,,0
3084,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C15,9,7,15,2,9.7.2,26,3,23,11.53846154,,0
3085,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C15,9,7,15,2,9.7.2,26,3,23,11.53846154,,0
3086,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C15,9,7,15,2,9.7.2,26,3,23,11.53846154,,0
3087,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C15,9,7,15,2,9.7.2,26,3,23,11.53846154,,0
3088,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C15,9,7,15,2,9.7.2,26,3,23,11.53846154,,0
3089,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C15,9,7,15,2,9.7.2,26,3,23,11.53846154,,0
3090,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C15,9,7,15,2,9.7.2,26,3,23,11.53846154,,0
3091,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,Hybrid,Hybrid,Hybrid,H13,9,7,15,3,9.7.3,2,1,1,50,,1
3092,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,Hybrid,Hybrid,Hybrid,H13,9,7,15,3,9.7.3,2,1,1,50,,0
3093,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,G8,9,8,262,1,9.8.1,4,3,1,75,,1
3094,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,G8,9,8,262,1,9.8.1,4,3,1,75,,1
3095,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,G8,9,8,262,1,9.8.1,4,3,1,75,,1
3096,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,G8,9,8,262,1,9.8.1,4,3,1,75,,0
3097,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,B7,9,8,262,2,9.8.2,3,3,0,100,,1
3098,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,B7,9,8,262,2,9.8.2,3,3,0,100,,1
3099,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,B7,9,8,262,2,9.8.2,3,3,0,100,,1
3100,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,Hybrid,Hybrid,Hybrid,K9,9,8,262,3,9.8.3,0,0,0,NA,remove,NA
3101,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,Hybrid,Hybrid,Hybrid,I14,9,9,17,1,9.9.1,4,4,0,100,,1
3102,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,Hybrid,Hybrid,Hybrid,I14,9,9,17,1,9.9.1,4,4,0,100,,1
3103,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,Hybrid,Hybrid,Hybrid,I14,9,9,17,1,9.9.1,4,4,0,100,,1
3104,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,Hybrid,Hybrid,Hybrid,I14,9,9,17,1,9.9.1,4,4,0,100,,1
3105,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,B5,9,9,17,2,9.9.2,5,5,0,100,,1
3106,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,B5,9,9,17,2,9.9.2,5,5,0,100,,1
3107,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,B5,9,9,17,2,9.9.2,5,5,0,100,,1
3108,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,B5,9,9,17,2,9.9.2,5,5,0,100,,1
3109,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,B5,9,9,17,2,9.9.2,5,5,0,100,,1
3110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,17,3,9.9.3,NA,NA,NA,NA,remove,NA
3111,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,1
3112,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,1
3113,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,1
3114,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,1
3115,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,1
3116,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,1
3117,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,1
3118,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,1
3119,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,1
3120,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,1
3121,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,1
3122,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,1
3123,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,1
3124,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,1
3125,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,1
3126,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,1
3127,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,1
3128,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,1
3129,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,1
3130,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,0
3131,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,0
3132,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,0
3133,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,0
3134,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,0
3135,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,0
3136,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,0
3137,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,0
3138,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,0
3139,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,0
3140,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,0
3141,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,0
3142,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,0
3143,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,0
3144,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,0
3145,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,0
3146,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,0
3147,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,0
3148,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,0
3149,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,0
3150,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G2,9,10,170,1,9.10.1,40,19,21,47.5,,0
3151,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C9,9,10,170,2,9.10.2,3,0,3,0,,0
3152,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C9,9,10,170,2,9.10.2,3,0,3,0,,0
3153,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C9,9,10,170,2,9.10.2,3,0,3,0,,0
3154,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G3,9,10,170,3,9.10.3,33,20,13,60.60606061,,1
3155,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G3,9,10,170,3,9.10.3,33,20,13,60.60606061,,1
3156,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G3,9,10,170,3,9.10.3,33,20,13,60.60606061,,1
3157,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G3,9,10,170,3,9.10.3,33,20,13,60.60606061,,1
3158,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G3,9,10,170,3,9.10.3,33,20,13,60.60606061,,1
3159,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G3,9,10,170,3,9.10.3,33,20,13,60.60606061,,1
3160,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G3,9,10,170,3,9.10.3,33,20,13,60.60606061,,1
3161,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G3,9,10,170,3,9.10.3,33,20,13,60.60606061,,1
3162,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G3,9,10,170,3,9.10.3,33,20,13,60.60606061,,1
3163,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G3,9,10,170,3,9.10.3,33,20,13,60.60606061,,1
3164,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G3,9,10,170,3,9.10.3,33,20,13,60.60606061,,1
3165,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G3,9,10,170,3,9.10.3,33,20,13,60.60606061,,1
3166,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G3,9,10,170,3,9.10.3,33,20,13,60.60606061,,1
3167,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G3,9,10,170,3,9.10.3,33,20,13,60.60606061,,1
3168,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G3,9,10,170,3,9.10.3,33,20,13,60.60606061,,1
3169,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G3,9,10,170,3,9.10.3,33,20,13,60.60606061,,1
3170,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G3,9,10,170,3,9.10.3,33,20,13,60.60606061,,1
3171,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G3,9,10,170,3,9.10.3,33,20,13,60.60606061,,1
3172,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G3,9,10,170,3,9.10.3,33,20,13,60.60606061,,1
3173,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G3,9,10,170,3,9.10.3,33,20,13,60.60606061,,1
3174,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G3,9,10,170,3,9.10.3,33,20,13,60.60606061,,0
3175,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G3,9,10,170,3,9.10.3,33,20,13,60.60606061,,0
3176,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G3,9,10,170,3,9.10.3,33,20,13,60.60606061,,0
3177,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G3,9,10,170,3,9.10.3,33,20,13,60.60606061,,0
3178,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G3,9,10,170,3,9.10.3,33,20,13,60.60606061,,0
3179,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G3,9,10,170,3,9.10.3,33,20,13,60.60606061,,0
3180,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G3,9,10,170,3,9.10.3,33,20,13,60.60606061,,0
3181,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G3,9,10,170,3,9.10.3,33,20,13,60.60606061,,0
3182,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G3,9,10,170,3,9.10.3,33,20,13,60.60606061,,0
3183,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G3,9,10,170,3,9.10.3,33,20,13,60.60606061,,0
3184,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G3,9,10,170,3,9.10.3,33,20,13,60.60606061,,0
3185,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G3,9,10,170,3,9.10.3,33,20,13,60.60606061,,0
3186,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G3,9,10,170,3,9.10.3,33,20,13,60.60606061,,0
3187,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,B2,9,11,195,1,9.11.1,6,0,6,0,remove,NA
3188,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,A11,9,11,195,2,9.11.2,2,2,0,100,,1
3189,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,A11,9,11,195,2,9.11.2,2,2,0,100,,1
3190,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C10,9,11,195,3,9.11.3,24,3,21,12.5,,1
3191,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C10,9,11,195,3,9.11.3,24,3,21,12.5,,1
3192,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C10,9,11,195,3,9.11.3,24,3,21,12.5,,1
3193,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C10,9,11,195,3,9.11.3,24,3,21,12.5,,0
3194,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C10,9,11,195,3,9.11.3,24,3,21,12.5,,0
3195,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C10,9,11,195,3,9.11.3,24,3,21,12.5,,0
3196,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C10,9,11,195,3,9.11.3,24,3,21,12.5,,0
3197,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C10,9,11,195,3,9.11.3,24,3,21,12.5,,0
3198,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C10,9,11,195,3,9.11.3,24,3,21,12.5,,0
3199,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C10,9,11,195,3,9.11.3,24,3,21,12.5,,0
3200,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C10,9,11,195,3,9.11.3,24,3,21,12.5,,0
3201,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C10,9,11,195,3,9.11.3,24,3,21,12.5,,0
3202,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C10,9,11,195,3,9.11.3,24,3,21,12.5,,0
3203,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C10,9,11,195,3,9.11.3,24,3,21,12.5,,0
3204,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C10,9,11,195,3,9.11.3,24,3,21,12.5,,0
